,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
16_38_21,0.9244691203328402,1.5293888761496899,0.9566256840071827,1.5224106983927397,1.329301118850708,0.8585245609283447
16_39_29,0.9669576585880786,1.3519177503520656,0.976975433530114,1.345339023660847,1.342379887898763,0.6857423782348633
16_42_26,0.9276606045428859,1.2117880724529544,2.7099512235504193,1.1991600273868896,1.3304521242777507,2.0129480361938477
16_43_17,1.0390829593251347,1.4166356583108004,1.0576747974632938,1.4107674268197814,1.3351755142211914,0.9339540004730225
16_44_30,1.0610329281285118,1.5309650763995988,1.1736874262591677,1.5405620785218295,1.3656460444132488,1.839240550994873
16_45_30,0.9973932583199597,1.2054875505628957,1.1063290314248346,1.2048470338671928,1.334323247273763,0.5709323883056641
16_46_53,0.9675831744930025,1.2911422014834586,0.977358573024838,1.2956890285532574,1.39272936185201,0.6325986385345459
16_47_48,0.8769200937089425,1.5235203703556228,0.8960621110926167,1.5185309734296513,1.3671186765034993,0.9818246364593506
16_48_47,1.0644916551395895,1.537868163576378,1.135768029850783,1.5218800458468924,1.257365306218465,1.6779098510742188
16_49_53,1.1506100110419368,1.5308756149060332,1.1819786514170434,1.5448694574354171,1.300365924835205,0.9216759204864502
16_50_59,1.0278345252718364,1.4120525421171595,1.0736941049207163,1.4035948845286637,1.2485111554463704,1.0763654708862305
16_51_59,1.198417351067176,1.511800236606302,1.3248924979498755,1.5188814320227102,1.2685848871866863,1.0432162284851074
16_52_53,1.180757047574368,1.822977081449407,1.2867897981174632,1.806453871753107,1.2695947488149006,0.9110291004180908
16_53_57,0.9390048307464713,1.2894627596295816,0.9809899574494525,1.2929952445183042,1.3683830897013347,0.9546382427215576
16_54_46,1.0607282816084247,1.6573506114140306,1.1789514882551524,1.6477708564116236,1.248199224472046,1.5047004222869873
16_55_40,1.0166433783913158,1.4215023196428478,1.0897419142569313,1.41845725365043,1.3123379548390706,0.7257828712463379
16_56_41,0.939468074508156,1.4810218515130538,0.9510565353582568,1.4752485273696327,1.361193100611369,0.8518118858337402
16_57_45,1.1071978335626516,1.9322778437793817,1.199726822565991,1.9367169768059669,1.3666685422261555,1.453636884689331
16_58_44,1.017733920726966,1.6566656433127351,1.1403020529563812,1.6390773095348588,1.330567439397176,1.090205430984497
