,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
16_38_21,1.2482659447849023,2.0067892164254157,1.2602599597883468,2.011286524730279,1.3354853789011638,0.7975485324859619
16_39_29,0.9318719315929568,1.179877139866599,0.9694189322407287,1.1748386223351917,1.3770350615183513,1.2855184078216553
16_40_30,1.1265765156214342,1.6126963246620432,1.1282821510670422,1.6152348086773525,1.3688724040985107,0.9882819652557373
16_42_26,1.0545022031079505,1.5347537739586825,1.8366499701534151,1.5580069746362146,1.3334490458170574,1.8952662944793701
16_44_30,0.8813392993557884,1.2221629884208127,0.9475307524395041,1.2146210895866876,1.3338112831115723,0.6604893207550049
16_45_30,1.0410942137623673,1.5174859528593254,1.0841069708819329,1.5007302827912012,1.3308385213216145,1.395660161972046
16_46_53,1.048879353551898,1.494123781183001,1.0360560208885283,1.4883037466772586,1.338134527206421,0.771989107131958
16_47_48,1.135105627920003,1.2902000380271466,1.1715332473434816,1.2877047269078852,1.3491233189900715,0.9069907665252686
16_48_47,1.0518647455949222,1.4279081480293705,1.083094775994911,1.4237059340344982,1.3824833234151204,1.152195930480957
16_49_53,1.082335100169266,1.3427311458563205,1.2032854669164423,1.379174499358851,1.3585721651713054,1.9717581272125244
16_50_59,1.1417036518007977,1.6310872159658254,1.139773591389574,1.6223234656375036,1.3472164471944172,1.327829122543335
16_51_59,0.9752047853514645,1.3017927673873588,0.9905289658885571,1.3021984585467021,1.1803123950958252,0.9142210483551025
16_52_53,1.1689768634901763,1.4245876116519567,1.177834826538612,1.4174451453774641,1.2977717717488606,0.6054441928863525
16_53_57,1.1469246554537964,1.5963557704093525,1.1599062352205143,1.580943849711651,1.352949857711792,0.9705638885498047
16_54_46,1.3724026075058189,1.863136716951608,1.3764813102341191,1.860587448264732,1.099611520767212,0.8058478832244873
16_55_40,1.3418095985400256,1.7705671486083479,1.3754336980414472,1.7512525786892523,1.2388981978098552,1.0245060920715332
16_56_41,1.1615007691305452,1.5971903363036017,1.2454864457350763,1.5699716952005478,1.3519357045491536,1.2720813751220703
16_57_45,1.2046807773246166,1.601641308165594,1.244148248554775,1.5921290408336166,1.3177951176961262,1.4310681819915771
16_58_44,1.1720840550012348,1.646430408900499,1.1996820789926768,1.6132895260829243,1.3315594991048176,1.2679665088653564
