,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
16_38_21,0.9973062388095033,1.9218609973151701,0.9952142847548227,1.9223186627189734,1.4259889125823975,0.6462123394012451
16_39_29,0.962889830248536,1.5651523234334892,1.0305184542439618,1.565866920252133,1.3950955867767334,2.0011401176452637
16_40_30,0.914834420140361,1.7759414285850919,0.9751823926739309,1.7623755496179947,1.4239246050516765,0.6142747402191162
16_42_26,0.9748903896442914,1.3414668468828084,1.1910441874260544,1.332351725375562,1.3848729928334553,4.917205333709717
16_43_17,1.0982649023394297,1.8945442717933794,1.1470161276708737,1.8796160635164483,1.3779628276824951,1.149207592010498
16_44_30,1.1065685770053273,1.7544081728386418,1.135065380273126,1.7378948378048487,1.3940529823303223,1.1373980045318604
16_45_30,0.9543668660635124,1.6979221068525714,0.9674350797572527,1.687610351350075,1.4446052710215251,0.7251200675964355
16_46_53,0.980335657341793,1.479573067077615,1.0200515213624421,1.4780314425338499,1.3761582374572754,1.0363941192626953
16_48_47,0.9656581888686117,2.035849511727133,1.018317993753032,2.0276518835325787,1.3773208459218342,0.7537600994110107
16_49_53,1.0401243402112041,1.7441752607794676,1.1265079662131585,1.7458908323690463,1.30217448870341,1.7080729007720947
16_50_59,0.9475786743790975,1.1054809987850482,0.9408395065545124,1.1032782160251462,1.4033804734547932,1.0385661125183105
16_51_59,1.7970417679499882,2.5647172258931556,1.7931634644806915,2.561028106235106,1.340165615081787,0.552314281463623
16_52_53,1.012846154473605,1.6620453928869066,1.0863987743292018,1.655048425192909,1.4634318351745605,1.2652666568756104
16_53_57,1.0887760188709303,2.2758834348734642,1.1850170416602934,2.2812268940556812,1.4220105806986492,0.9408111572265625
16_54_46,1.1529777719036693,2.144896738383024,1.2383959445233823,2.1452040299487174,1.192980686823527,1.5439176559448242
16_55_40,1.0024183698837672,1.6454479751397657,2.226831227794144,1.633996995433637,1.3975372314453125,2.117898464202881
16_56_41,1.0506602865804948,2.0881827228495418,1.1365593658542963,2.0958121763199737,1.4561221599578857,1.7672007083892822
16_57_45,1.0472270870537101,2.101008624682648,1.0700140796861424,2.0948326235144448,1.4423613548278809,1.25258469581604
16_58_44,0.9822491864686707,1.8547548827700115,1.014490639554396,1.855222717521469,1.4162634213765461,1.169405221939087
