,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
16_38_21,0.9798750815294129,1.5618958276785408,1.0705231395187609,1.5615057080137973,1.3161698182423909,1.3519189357757568
16_39_29,0.9677007356259562,1.6935046906548685,1.0985615221988119,1.6685447710693369,1.3688223361968994,1.0378434658050537
16_40_30,0.880718617495466,1.4414095086881247,0.9417513772677444,1.4347050761154563,1.3370052973429363,0.7350242137908936
16_42_26,0.950171913456103,1.5335255710401372,1.9384363809183158,1.5660335622013932,1.3154000441233318,2.0764291286468506
16_43_17,1.050694129980177,1.7861289257337163,1.0800661263646314,1.7789956912207965,1.1950204372406006,0.8786907196044922
16_44_30,1.0142885743862067,1.5433091281911098,1.3426597053690401,1.5333036664631337,1.299757480621338,2.54125714302063
16_45_30,0.9273133961656006,1.5109893324041899,0.9656082643607156,1.5021791135526863,1.2372625668843586,0.9555456638336182
16_46_53,0.9035637579269029,1.271852927256588,0.9935204297827959,1.2649347819880596,1.2498469352722168,0.8747186660766602
16_47_48,0.998181582063168,1.4319126651465686,1.0126111826121056,1.4302691785924475,1.3299297491709392,0.8711721897125244
16_48_47,0.9446260912009582,1.2740339472739854,0.9899439754869341,1.2699455319125077,1.3971887429555256,1.2638938426971436
16_49_53,0.992063695756195,1.5848149670238927,1.0925432938842652,1.573827001146009,1.2536758581797283,1.5828564167022705
16_50_59,0.969843789886289,1.3247419962593556,1.0185357895674692,1.3284642934413866,1.280725320180257,1.2500526905059814
16_51_59,1.828900122363122,2.2689425235235228,2.109235449349373,2.2812510986945482,1.229947805404663,1.1809666156768799
16_52_53,1.1080739847049887,1.6692863715091166,1.1169302834852872,1.6669944270013886,1.3719034989674885,0.6870670318603516
16_53_57,0.9820742642214327,1.3409776742765482,1.0549487185382198,1.3336035066038816,1.2909168402353923,0.7573730945587158
16_54_46,1.027540664123682,1.3293176836821714,1.0948082951467057,1.3300951389800055,1.2252482573191326,1.2830612659454346
16_56_41,0.9634507673462607,1.4273144539505278,0.9656637900152629,1.4303278425336525,1.347547213236491,0.7558057308197021
16_57_45,1.0870089583515505,1.8505937843888485,1.1128019667637317,1.8502175347639886,1.4028139114379883,1.1100172996520996
16_58_44,0.8920435428827623,1.2518326216008866,0.9752866110837954,1.2544433547896507,1.3088987668355305,1.6894748210906982
