,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
16_38_21,1.050493938086397,1.6866440047527858,1.100050281466065,1.694774213723502,1.3742297490437825,1.0862221717834473
16_39_29,1.018142414112775,1.750186785904993,1.1032720770598072,1.735416602765133,1.3875271479288738,1.062366247177124
16_40_30,0.8736003583232546,1.2397522422123624,0.919857397599485,1.2367533410142324,1.3570240338643391,0.5554089546203613
16_42_26,0.9086335987031711,1.3796433442425364,1.1470926872148854,1.3774703326471793,1.3212412198384602,3.307650089263916
16_43_17,0.8991152090274674,1.361154906600536,0.9536588112375346,1.3554481003061678,1.3610291481018066,1.1987292766571045
16_44_30,0.9831173969932939,1.4040413707951414,0.9848970663209258,1.4090154940269797,1.4036057790120442,0.7355570793151855
16_45_30,0.8777721204002848,1.2155186688600819,1.02903016441884,1.216555240499806,1.3201066652933757,1.8411602973937988
16_46_53,0.9763885835366592,1.2311275435588236,1.3170212144753224,1.2202690436425583,1.4934958616892497,3.364521026611328
16_47_48,0.9652058897789424,1.2972959101587778,1.0579078825817163,1.306512072201087,1.7683655420939128,1.579418659210205
16_48_47,1.0334530863882099,1.3803819642916224,1.1510481849238787,1.3882739150663914,1.3876960277557373,0.9931695461273193
16_50_59,1.0749242963791226,1.568254545305942,1.1227555064672758,1.5656089264797783,1.3683695793151855,1.0547118186950684
16_51_59,0.8896075953061698,1.1703115853908506,1.0070498406856245,1.1666058923472873,1.2319808801015217,1.330308198928833
16_52_53,0.8927995764688759,1.167952735938545,0.9934671955762882,1.1625576806493125,1.4420216878255208,1.2846481800079346
16_53_57,0.9802270566562176,1.207348167429288,1.107135557628189,1.2018357960904769,1.3389811515808105,1.3019776344299316
16_54_46,1.2032989766052378,1.6471024255546454,1.241997266218415,1.6745140922394364,1.3262631098429363,1.179903507232666
16_55_40,1.2012817459416572,1.4014449710523134,1.2943599940434944,1.3950565017596317,1.3149077892303467,1.854140281677246
16_56_41,1.2294268895072131,1.5812557247820787,1.2832330440801247,1.5708499678731178,1.422526439030965,1.5431666374206543
16_57_45,1.0458645866801035,1.6512013173051219,1.0797582936097356,1.6485320851018619,1.423077901204427,0.8439621925354004
16_58_44,0.9302590642225709,1.1377557109070484,1.0287717148907196,1.147324449632974,1.3408610026041667,1.7194232940673828
