,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
16_38_21,1.1716216132730084,1.9240222333472667,1.2156055189649977,1.9293634402908617,1.4537916978200276,1.3187506198883057
16_39_29,1.5440599038608358,2.062399027454779,1.5870822770704744,2.061474813561806,1.397157351175944,1.179647445678711
16_40_30,0.8406179912878845,1.1117405801777043,0.8380043394636804,1.1029112163216537,1.3693625926971436,0.7752909660339355
16_42_26,1.456255967058281,2.005430743634057,1.6298097272173253,1.9726949830296003,1.4068082173665364,3.9510035514831543
16_43_17,1.4894172498703775,2.4720840768318824,1.5371680629232072,2.4531651944675543,1.2465662161509197,0.8170220851898193
16_44_30,1.4055452847885432,2.339108257813824,1.4794630431900961,2.3177863958490095,1.2335667610168457,0.9286360740661621
16_45_30,1.2452791209819427,1.8632412710254063,1.310719296661903,1.8429133411005678,1.366679032643636,1.4030718803405762
16_46_53,1.4125826911186004,1.9654191389751394,1.564869266702126,1.9847093118542927,1.2295196056365967,1.5302402973175049
16_47_48,1.0980694585939854,1.4798047876707427,1.1467744799077038,1.495369527552817,1.3871587912241619,1.1593866348266602
16_48_47,0.9412548433292988,1.3270262086023292,0.977114405865409,1.328381388303359,1.3134897549947102,0.7426016330718994
16_49_53,1.3117249297629712,1.8236317871874206,1.5080892237861028,1.8241112676656601,1.3412446975708008,1.5582005977630615
16_50_59,1.236009077360392,1.6947295753315297,1.271292598640487,1.6905689002703705,1.380144437154134,1.761389970779419
16_51_59,1.4998422445421993,2.191757136923764,1.5536988987655014,2.166813930884695,1.3405836423238118,0.9320464134216309
16_52_53,1.4078280752492789,2.0367414547818656,1.4577584588791412,2.0299525186203233,1.3265565236409504,1.6342248916625977
16_53_57,1.4270533156206626,1.7052680030473855,1.4308376153540814,1.6929931889362464,1.3485695521036785,0.8362147808074951
16_55_40,1.1253473654054544,1.4153022597680953,2.345757708899482,1.4527091590028471,1.3502168655395508,1.5878667831420898
16_56_41,1.241300540619952,1.6737658154138049,1.3447858416775291,1.6812757299552867,1.3720324834187825,1.8168940544128418
16_57_45,1.1754192996428792,1.5204553979452207,1.2443931588817478,1.541457148297519,1.3667844931284587,1.3858222961425781
16_58_44,1.3569091085421927,1.7159259920634253,1.4257781421590545,1.739706324227326,1.3064637184143066,1.9357213973999023
