,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
16_38_21,1.0246575008894516,1.6410908794776702,1.0167695417708542,1.6476126665502666,1.3964309692382812,0.914198637008667
16_39_29,0.9826665874725895,1.534744984718078,1.0270799751437838,1.5226763676881034,1.438507318496704,0.872502326965332
16_40_30,0.9345090666496912,1.5128361610527346,0.9362901419489122,1.5180353397368231,1.4094834327697754,0.5774812698364258
16_42_26,0.9111807078761599,1.7161434124693276,1.399153363234455,1.7217710207871815,1.3826316197713215,3.7130119800567627
16_43_17,0.8799843189816056,1.417681553622318,0.9212945493456274,1.4162105630607817,1.2958165009816487,1.1476244926452637
16_44_30,0.9440799726494707,1.4592563294117784,1.0431481530783018,1.4521383924534765,1.305613358815511,1.888831615447998
16_45_30,0.8741450200125829,1.2533132001275755,0.9976031166921959,1.2441417595593025,1.4324491024017334,1.3084716796875
16_46_53,1.055504526509846,1.466051528837756,1.591699390988649,1.4174760693814943,1.3968389828999836,1.4637792110443115
16_47_48,1.0272582130210408,1.6235605684882162,1.1269252312930198,1.623087918913326,1.4475959936777751,1.322352409362793
16_48_47,0.8982952645860103,1.5217286006854103,0.9275595290890922,1.5273774637264104,1.4368048508961995,0.8968226909637451
16_49_53,0.8665226720786818,1.4931193014944995,0.9786643113669173,1.4992095953746314,1.3433772722880046,1.9020054340362549
16_51_59,0.9810974908016472,1.268502655608338,1.2047247418572693,1.2825369401743973,1.352222998936971,1.5251142978668213
16_52_53,1.0822382588759818,1.823551934990961,1.1340446579797914,1.837631687000181,1.3638249238332112,1.6671485900878906
16_53_57,0.955206155293019,1.5868112335835836,1.1417116412415413,1.6290539886607045,1.3613770008087158,2.220999002456665
16_54_46,1.1046226569068238,1.750573986071374,1.1157277824494634,1.7477821870149324,1.2750192483266194,1.244025468826294
16_55_40,0.9436742065116599,1.5823964165189806,1.0200434093927102,1.583853438008324,1.3687077363332112,1.4009876251220703
16_56_41,1.2503766998066064,1.9046190921080408,1.3251034973695957,1.9058949001892072,1.435011386871338,0.9499428272247314
16_57_45,1.0976412826726976,1.8090330468150648,1.1640445811900038,1.8359814449780074,1.3627501328786213,1.4826362133026123
16_58_44,1.0851911922856392,1.8802890715041378,1.1338761804328472,1.9046232593268133,1.435747543970744,1.9004034996032715
