,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
16_38_21,1.0970639294530877,2.092486736771257,1.1872388872485466,2.089536870703162,1.3811824321746826,1.4533436298370361
16_39_29,1.0750383745370884,2.0946532939315756,1.1248055874056402,2.0922625322159214,1.4251714547475178,1.4626460075378418
16_40_30,1.0208268765039934,1.8564525376669634,1.1018687723815654,1.8502076695368215,1.42994491259257,0.8876731395721436
16_42_26,0.9495462481020513,1.6564881318428937,1.426721839549532,1.6535540466085812,1.351736307144165,3.402735948562622
16_43_17,0.9995364917784971,1.710347620934717,1.0154098813522392,1.7058271089212953,1.409011443456014,0.900996208190918
16_44_30,1.0618389191993238,1.9012445595201026,1.0983952997842727,1.8935103265610287,1.3810967604319255,0.6721441745758057
16_45_30,1.1039893140508992,1.9748763223535355,1.1126224206955972,1.9732634141167977,1.383313258488973,0.6723330020904541
16_46_53,0.8562035616023363,1.3674876006846086,0.9194976756044835,1.3612030959775485,1.261393626530965,1.5314021110534668
16_47_48,1.0251662128515335,1.6586074718043529,1.0597531704253413,1.6470243478177877,1.3101232846577961,0.7823748588562012
16_48_47,1.061643175167933,1.67359984123468,1.1486546211923794,1.680294739187419,1.2790819803873699,1.174844741821289
16_49_53,0.911992513190314,1.389570299101417,1.043305453422652,1.3710117122823948,1.2316838105519612,1.452561855316162
16_50_59,1.0318498625208896,1.5663845531119127,1.0889325537381667,1.5706091342041915,1.2955252329508464,1.6856372356414795
16_51_59,0.9978711740715049,1.3951259576332713,1.0538211672501985,1.39859507764746,1.400737206141154,1.2676200866699219
16_52_53,1.0178450251688569,1.6400380301869144,1.1110718102185981,1.634436400299017,1.4220809141794841,0.6145014762878418
16_53_57,0.9421242207397033,1.4766006112605665,0.9676861634644595,1.4737184307308047,1.3868320782979329,0.6598145961761475
16_54_46,0.9456098003593254,1.4257976595179933,1.0009858088864154,1.424543053147424,1.36316974957784,1.4924821853637695
16_55_40,0.9270742588655743,1.3900014844296749,1.0003959012491028,1.3918750903499584,1.5052121480305989,0.9895052909851074
16_56_41,0.9256098153674623,1.4358245965363834,1.0007471703385313,1.4374314193645088,1.3701690038045247,1.9392845630645752
16_58_44,0.9517822233167311,1.6054517480176411,1.1361370406310083,1.5914520952539288,1.2808205286661785,2.0758113861083984
