,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
15_56_22,1.917689544705802,1.9916040960839942,2.1307793414464897,1.949992076429783,0.8845934867858887,1.5833706855773926
15_57_13,1.2230209214911112,2.044510252800588,1.3732874114025415,2.039120646739844,1.0814730644226074,5.2570412158966064
15_58_14,1.2578738274737222,1.9286687788425825,1.3483529622934072,1.9285458903925186,1.02165789604187,3.5775539875030518
15_59_11,1.3755686219714298,1.8950598661430518,1.4417694672097556,1.9032047370826608,1.0229000091552733,3.3122847080230713
15_59_52,1.4967611764476956,1.4414506918127516,1.8685572350934336,1.4149707875993625,0.837004566192627,2.3696024417877197
16_00_38,1.2621604727961466,1.5956485057480871,1.371949718142001,1.583645130395715,1.0506862640380858,2.657649278640747
16_01_30,1.5262323072384727,1.3281735174665261,1.9543919078081091,1.3060596955284354,0.8265134811401367,2.4014835357666016
16_02_35,1.9345461194205882,1.241299360529206,2.0942624580952685,1.1981050791555339,0.8451643466949463,1.4107909202575684
16_05_08,1.8922465991297548,1.1857974274782002,2.129723416439986,1.198242761364885,0.8345882415771484,2.809400796890259
16_05_51,1.7512581611222946,1.2305261341962963,1.8774064006007964,1.214404898876461,0.9089723587036133,1.6987545490264893
16_06_39,1.5668729931525416,1.2478668580827161,1.8338628777955353,1.3243792959362015,0.8038171291351318,1.7455084323883057
16_07_34,1.3058808343302397,1.2961723968285235,1.5064944507682079,1.2847575717551034,0.9499005317687989,3.1014037132263184
16_08_31,1.4621632973422045,1.5269087078881287,1.6436151691718963,1.4860234446910965,0.9318105697631835,2.447024345397949
16_11_21,1.2702128773088706,1.25357277712192,1.3696535706503241,1.2773815670535014,0.9815187931060791,1.4298746585845947
16_12_00,1.4316790181715042,1.221391454734272,1.5618151856972373,1.2373398627555632,1.0336454391479493,2.5011000633239746
16_12_49,1.9131244419194249,1.3796092833283777,2.1543409804967446,1.371805441129606,0.7903859138488769,1.3921387195587158
16_13_39,1.8371737592058959,1.3295423144800895,1.9330528590217677,1.344354652364313,0.8599151134490967,1.1822385787963867
16_20_03,1.5928378764438968,1.8201106861949592,1.7422876469697872,1.8266089361848896,0.9185703277587891,2.6006858348846436
16_24_24,1.1985494176162812,2.2620957923823606,1.2757055120791843,2.273547855083857,0.9227476596832276,2.949801445007324
