,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
15_56_22,1.7964676823429824,1.5823209109620595,1.9265720655405223,1.5563076180691005,1.131389570236206,2.8374807834625244
15_57_13,1.3790448794622983,1.375165285821869,1.4904293068631231,1.3621296963191127,1.1896480560302733,2.3679304122924805
15_58_14,1.3522568032461844,1.2048227582480935,1.456560597869878,1.2082743357003443,1.1484368801116944,3.743817090988159
15_59_11,1.5197310447580907,1.0463288935252189,1.7079673797908839,1.061848227415484,0.9042528629302978,3.7405552864074707
15_59_52,1.3166141515632739,1.120907870372796,1.5290399023845895,1.0948997039384958,0.885546350479126,2.4662492275238037
16_00_38,1.2951390920825576,1.0034378932552774,1.394295637426794,1.0012669027940941,0.965277099609375,1.4307973384857178
16_01_30,1.2890248568435372,0.9815744191842057,1.370246538807174,0.9890866328310769,0.9006799221038818,1.6816694736480713
16_02_35,1.364729548197323,0.8796955808518585,1.4677760070697918,0.8776251243863449,0.9568047523498535,2.1553211212158203
16_05_08,1.3594743814597134,0.9475628100234775,1.59877386984871,0.9481499482292527,0.8580773830413818,2.5656425952911377
16_06_39,1.2401777191161525,0.8156297402091754,1.587038936703759,0.8245136093302127,0.8535138130187988,2.569728374481201
16_07_34,1.3505229351146657,1.0021659382641683,1.492266951219421,0.9837472881618657,0.9290622711181641,2.7805683612823486
16_08_31,1.799471798623726,1.1355287642464396,1.9227165907254202,1.0944613890066992,0.8793843746185303,1.7613716125488281
16_10_31,1.2898328688555778,0.9984418598712425,1.3966700959606866,0.9839174753277704,1.0234636783599853,2.100860118865967
16_11_21,1.014925586005196,1.0961096284947125,1.2075601526392796,1.104664268868658,0.9948111057281495,2.5398778915405273
16_12_00,1.2359667120076923,1.0436021385315146,1.381976239651463,1.0530522239069215,0.9448496341705322,1.9912447929382324
16_12_49,1.968819456836805,0.9289527651531608,2.1781123685623145,0.9215948882316107,0.7963507652282715,1.5513381958007812
16_13_39,1.5755334009380522,1.0691713290168543,1.7637912739976818,1.059526618615683,0.8594503402709961,2.7985024452209473
16_20_03,1.583312185308562,1.4464446897346732,1.6747452285556035,1.457058757134096,1.0534718036651611,1.8704092502593994
16_24_24,1.3882892572047003,1.4935667061512103,1.4830315933376967,1.4898134077966982,0.9753573894500732,2.8191514015197754
