,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
15_56_22,1.9317078262371636,1.842453902667054,2.0924889105563587,1.807972617525209,0.8339219570159913,1.5487961769104004
15_57_13,1.6941519842926966,1.8251195204820574,1.7934699160586054,1.8267667267794772,1.0516135215759277,2.7401044368743896
15_58_14,1.2122962010924692,1.5190255666290182,1.4485368477601248,1.536689011309299,0.9252681732177734,2.734994888305664
15_59_11,1.4291363927094405,1.4560226979030826,1.6974050882176392,1.466954692605863,0.9055470943450927,2.9665451049804688
15_59_52,1.655480340148691,1.5227159437550366,1.7670458615769236,1.515604215256666,0.982637357711792,1.3290648460388184
16_00_38,1.4597227223072322,1.332246621856864,1.5691003322003414,1.322149672034611,1.0046606063842773,1.945906162261963
16_01_30,1.2796934321963722,1.270756106392077,1.4293321876684733,1.257480536744927,0.8238759994506836,2.151207208633423
16_02_35,1.1735442585994063,1.1381990324360542,1.238853817995132,1.1354714250916822,0.9797059059143066,2.0867574214935303
16_05_08,1.192018151576913,1.063585830414153,1.4098654516558158,1.0627459259047005,0.8763988971710205,3.176647901535034
16_05_51,1.5411801327269152,0.9612903878081388,1.7032573353168947,0.9372720133718986,0.8838196754455566,1.4968202114105225
16_06_39,1.290310954845763,0.9230581187182306,1.7461749256766432,0.9300433798094482,0.7948924541473389,2.091628313064575
16_07_34,1.33959724121287,0.8531965352116423,1.6704945547767325,0.8673058834196933,0.9670701026916504,3.625366449356079
16_08_31,1.4319767708412745,0.8073985872832187,1.5686551713588488,0.8052400243391945,1.0284285068511962,3.850761651992798
16_10_31,1.4146757272580233,0.7657755238178372,1.4849950140324881,0.7767380443130567,1.054058027267456,2.942274570465088
16_12_00,1.1759317335646167,0.770877338379004,1.2534074191982296,0.7880245841753509,1.0318608283996582,2.4229557514190674
16_12_49,1.4335666823273325,0.8479867139748238,1.6099260987852029,0.8710898411023643,0.9101199150085449,1.5339655876159668
16_13_39,1.2732069508207529,0.8038383650935921,1.4882969098423289,0.8148638292497847,0.8814998626708984,1.8602709770202637
16_20_03,1.555174735430881,1.0987268387778288,1.68056861574847,1.1290734208171742,0.928522777557373,2.643249988555908
16_24_24,1.2985736298930537,0.9739842585120893,1.3472522558223639,1.0012220681772184,0.9443395614624024,1.538923740386963
