,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
15_56_22,2.267467218002797,1.199178410742016,2.4303594668582558,1.1830428664350534,0.9711487293243408,2.9045679569244385
15_57_13,2.566781192883155,1.3563911142542433,2.8933652235579475,1.378125596660105,1.0595154285430908,4.831562280654907
15_58_14,3.1222743628271177,1.7483281274719848,3.341658582531375,1.7214796167592699,0.9930567741394043,2.087632894515991
15_59_11,5.298765249775959,2.7025473496407932,5.457750553388561,2.6969512785211283,1.0318572998046875,1.5774636268615723
15_59_52,1.2206187851188812,0.7743998689106144,1.473981519560427,0.794289643962461,1.056195068359375,3.2561912536621094
16_00_38,1.2920690640546473,0.6852486159505164,1.6626097921689862,0.7364442563345317,0.9409325122833252,2.9375264644622803
16_01_30,2.0194724430265096,1.2144370374572875,2.4502385054001263,1.2784817032536144,0.9020205497741699,2.3521063327789307
16_05_08,1.5388836805962742,0.7631463572722486,1.7799349345116542,0.7984230035077812,0.9052052974700928,2.122300148010254
16_05_51,2.5712709148490913,1.2676980801372955,2.8528681782652106,1.308350952867201,0.9781819820404053,2.073162317276001
16_06_39,1.8850080361343995,0.7959713526992194,2.085408231184793,0.8362993601752502,0.7689168930053711,1.8039546012878418
16_07_34,2.2354340695171713,1.7732756100107687,2.6431191571684183,1.7841600013428964,0.9305238246917724,3.214010715484619
16_08_31,3.5883054088919004,2.500298528486906,3.83953790404647,2.4806157545934306,0.8243610858917236,2.341057062149048
16_10_31,1.6438777861867424,1.00013012392873,1.9010297667580336,0.9924092958286644,1.0598503589630126,2.6890816688537598
16_11_21,1.9401642144721558,2.051050088288619,2.6361501583796643,2.0370751533514744,1.004355525970459,4.737988471984863
16_12_00,2.4482382178961135,1.8214468317450963,2.8096149777939874,1.806262898444698,0.9965988159179687,3.217952013015747
16_12_49,1.8448035683688644,1.3732163272734046,2.380420104997572,1.3674267681435217,0.7963343143463135,2.9250969886779785
16_13_39,1.3877932883815083,1.1321122005755668,1.8036418793613522,1.1241201340171485,0.9045994758605957,2.7097160816192627
16_20_03,2.8649965600220613,2.0382852799440037,3.432758369471663,2.0992606367507527,0.9420060157775879,2.0315310955047607
16_24_24,4.853631261382851,3.462553186698632,5.21876657986535,3.4356846773496894,0.9632151126861572,1.6812067031860352
