,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
15_56_22,1.4728353749336627,1.781775145583665,1.5861577450771331,1.7601213909344529,0.8626989364624024,1.646230697631836
15_57_13,1.5408529413148326,1.7599522091051132,1.6122279018205214,1.7577585042559665,1.062460231781006,2.7732794284820557
15_58_14,1.3406851663223243,1.5500427289865917,1.4682241082823828,1.5418655384510185,1.0275887489318847,2.8991787433624268
15_59_11,1.4078453549955532,1.5287097040775166,1.6370996300478604,1.5366746353368415,0.9443603038787842,3.0006539821624756
15_59_52,1.096745655218118,1.3652647314230215,1.2045512195229902,1.377947534809915,0.9771114826202393,2.3369626998901367
16_00_38,1.4861624553983508,1.297832014570992,1.575239502746798,1.2976741189691605,1.0296141147613525,2.2628605365753174
16_01_30,1.4098917054710245,1.207434606388901,1.5891695194870745,1.2389450594405154,0.9818408966064454,2.1044797897338867
16_02_35,1.4469961801245577,1.05531891141193,1.5819900719398459,1.0478554043735162,0.9368960857391357,1.788191556930542
16_05_08,1.3847539807754448,1.0602763235912633,1.5359621790976579,1.0582250955162287,0.846579647064209,1.6895337104797363
16_05_51,1.32352529629815,0.998844910109041,1.5341001322707641,1.0072700247666795,0.9747673988342285,2.090329170227051
16_06_39,1.558736108554121,1.0333859949211377,1.9984663845225457,1.0441533168522683,0.8066006660461426,2.112603187561035
16_08_31,1.3099473830384911,0.9938467888226092,1.419660524703874,0.9937223027806315,0.9550003051757813,3.9820516109466553
16_10_31,1.3559635361977704,0.9521864366210692,1.4268969188998197,0.9450450171252807,1.070752239227295,2.5699803829193115
16_11_21,1.1156366208388786,0.9735385646874726,1.1811918019430598,0.975883497952658,1.0247071266174317,2.7927751541137695
16_12_00,1.6913643778702356,1.0272627864314945,1.8904649894319137,1.027894869221587,0.8541666984558105,1.6252291202545166
16_12_49,1.5621288739407566,0.9591588921234457,1.7776539783702847,0.9903991817343893,0.9399741172790528,2.5443074703216553
16_13_39,1.4215847095482792,0.9866893859871105,1.6305105324606584,1.007106433787159,0.9225478172302246,2.4939796924591064
16_20_03,1.4048274554452025,1.4530811473080054,1.4967194672564998,1.4707554853874911,0.997118616104126,2.360064744949341
16_24_24,1.474508358675004,1.3646950469748886,1.5622828143281056,1.3740290648522835,0.9550904750823974,1.9213993549346924
