,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
15_56_22,1.60857799089532,1.118933581823207,1.7927048868082152,1.0922637630625243,0.8132379055023193,10.954255819320679
15_57_13,1.3660252153299781,1.129400309187187,1.459017118575489,1.132059475596788,0.9339551210403443,13.676249742507935
15_58_14,1.3735268181992206,0.9856369258564179,1.5121843240286275,0.9965277976731707,0.9445113658905029,13.085377931594849
15_59_11,1.7905800343260871,0.948064085816054,1.919791769612916,0.9661200895419817,0.8711974859237671,11.042715072631836
15_59_52,1.3300792384580724,0.9681520779903752,1.5001977511579008,0.9499501032506931,0.8727980375289917,6.833679914474487
16_01_30,1.4644077142551788,0.9502463054685354,1.620969813543712,0.9489819360969407,0.8356328248977661,7.556652545928955
16_02_35,1.4578202691837223,0.8920419676134734,1.5538215832851596,0.872711196556693,0.8455678224563599,6.311818599700928
16_05_08,1.552075220300096,0.9999985288889323,1.820467170710188,1.0294448719632967,0.7871695041656495,9.658305644989014
16_05_51,1.4702767942759685,1.0351762234907278,1.6070656643024535,1.0289965210680265,0.908375597000122,9.865395307540894
16_06_39,1.624075557260687,1.0980956944347449,1.955422428685978,1.1145768462418524,0.7372149467468262,6.749422073364258
16_07_34,1.1839417261016782,1.2203888791058595,1.3701225707758584,1.1898124914930122,0.8625053644180298,13.831871509552002
16_08_31,1.6264941822598398,1.3136074736263461,1.8097877584523296,1.2831111794136862,0.8459053754806518,10.191857814788818
16_10_31,1.3540425511890621,1.2230210432781343,1.4401247878047028,1.2167176634913603,0.956247067451477,10.323294639587402
16_11_21,1.1852843314688226,1.3116014349538596,1.3089550804620953,1.307857329927575,0.9176725387573242,8.29908013343811
16_12_00,1.4972399491585517,1.289943855032901,1.631925182525506,1.2810311393420686,0.8793175935745239,7.646337509155273
16_12_49,1.5025747602905122,1.4487830733000306,1.7561938394586836,1.4374797971286313,0.7996403455734253,6.8750901222229
16_13_39,1.5549658475775905,1.457086407718449,1.802526707807719,1.4527740090126073,0.8173222541809082,6.640635251998901
16_20_03,1.560317205480502,1.791253106313611,1.652918186353276,1.7980904888020006,0.939693284034729,11.131202697753906
16_24_24,1.71676631665559,1.8376641248944172,1.8097603337324901,1.8311390083937558,0.8680397748947144,9.222826957702637
