,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
15_56_22,1.6318788477185873,1.0783770955006762,1.8992185289072254,1.0752366057037308,0.8717674255371094,2.401857376098633
15_58_14,1.1434709795793003,0.9073838716600323,1.228209594815195,0.9124703976351155,1.032342529296875,3.0764997005462646
15_59_11,1.1611907663475598,0.8978459633684005,1.323632578798715,0.9290348756787639,0.9621592044830323,2.6812877655029297
15_59_52,1.4089391263408684,1.0851630428987036,1.6368628862901387,1.0806830344165135,1.050947332382202,1.57887864112854
16_00_38,1.6081270756750732,1.1658333472369393,1.706042992847563,1.1864814994345227,0.978804636001587,1.4719479084014893
16_01_30,1.257159454394937,1.259615337705226,1.4371131295104989,1.275630702105333,0.9311466217041016,2.738103151321411
16_02_35,1.2869094226787798,1.2719403165584282,1.3417806721938148,1.2705482993960646,0.9713696956634521,2.5369510650634766
16_05_08,1.3774768657553278,1.525446440682978,1.5866069447740572,1.562696329133502,0.9403928279876709,2.6423988342285156
16_05_51,1.4178878090176887,1.5783440235564299,1.5692374603497847,1.598302830780811,1.0339887142181396,2.922175407409668
16_06_39,1.3811979680982969,1.7316739750620311,1.731463374065586,1.7897856641515242,0.8337151050567627,2.8643367290496826
16_07_34,1.269069715487241,1.6968832963045568,1.4071050284293602,1.7038515727648866,1.0728394985198975,3.280857563018799
16_08_31,1.2253971558252137,1.710888807531321,1.3819009764485282,1.7197701317731986,1.1317648410797119,4.758235454559326
16_10_31,1.4582197651960187,1.8259756108831589,1.5709120091688655,1.8382358461693882,1.0830039024353026,2.1400978565216064
16_11_21,1.1354144949243707,1.846658021719019,1.2788918417419026,1.8507172749984815,1.0386787414550782,3.314863443374634
16_12_00,1.2279797629247853,1.927661151435814,1.332081367575755,1.949919634824673,0.9672004222869873,2.878229856491089
16_12_49,1.1978403454116169,2.158220769912133,1.488995193645052,2.197365515433958,0.8090725898742676,2.641284227371216
16_13_39,1.2657141584423997,2.069524635044692,1.4388087544087684,2.0826159391473005,0.8894944190979004,2.219141960144043
16_20_03,1.3415517310794405,2.4581245068806314,1.455834089937762,2.4795881533719912,0.9228792667388916,3.291351795196533
16_24_24,1.196516371828867,2.217487462343917,1.2866357621914608,2.2565153516464243,0.8813517093658447,1.331885576248169
