,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
15_53_26,0.6985380050530609,1.625915107224579,2.1673456916095137,2.1710082430874644,1.2685919761657716,91.34312295913696
16_05_00,0.7474424879955225,1.6724328807980935,5.072473358183623,3.9608273888649226,1.1340352535247802,83.00532698631287
16_08_53,0.83365760574703,1.1738175554835812,2.6045088285344806,1.414482640237001,1.6277476787567138,146.55545496940613
