,Reproj.,Recon.,Tracked Reproj.,Tracked Recon.,Mean Frame Grab Time,Mean Calibration Time
11_44_22,1.4541024261779534,1.0107484587087436,1.85123043260632,1.0267304768369705,0.8023420333862304,18.481814861297607
11_45_50,1.5889227221621713,1.356043813961376,2.5998963413435536,1.4137802598813571,0.8768596410751343,17.91553568840027
11_50_23,1.3091505263461283,2.0049317415918626,2.0940447829931808,2.0386333387406124,1.0705776691436768,36.3701434135437
11_53_44,2.05292906741547,3.1608127701906454,2.8461306525663708,3.2478077362724957,1.1454346656799317,46.4276077747345
11_55_38,1.6924922270230338,2.3029948264518003,2.243726023156683,2.3241811000085764,1.1145888805389403,33.16883873939514
11_58_09,1.5379033127155557,2.9139534545772636,2.0505777147987274,2.9555095168472243,1.03754403591156,36.645089626312256
13_18_43,1.5603065441606347,2.6354817257246665,4.698682039051351,2.9658031944186054,0.8410084486007691,25.984055995941162
15_17_15,8.918377138509502,52.97088818290417,11.132723271436415,52.2117491916736,1.0952228307724,20.807562112808228
15_22_01,2.761018915555258,19.97160340303786,3.248265391496734,20.02468475729765,0.9443610906600952,20.730955123901367
